date,season,year,month,hour,weekday,weather,temperature,feeling_temperature,humidity,windspeed,casual_user,registered_user,total_user,day_type,temp_group
2011-01-11,Spring,2011,1,10,Tuesday,Mist,8.2,10.6,51.0,11.0,3,51,54,Workday,Cold
2011-01-11,Spring,2011,1,11,Tuesday,Mist,8.2,10.6,47.0,9.0,4,31,35,Workday,Cold
2011-01-11,Spring,2011,1,12,Tuesday,Mist,8.2,11.36,51.0,7.0,2,55,57,Workday,Cold
2011-01-11,Spring,2011,1,13,Tuesday,Mist,8.2,11.36,59.0,6.0,6,46,52,Workday,Cold
2011-01-11,Spring,2011,1,14,Tuesday,Mist,8.2,11.36,59.0,6.0,3,60,63,Workday,Cold
2011-01-11,Spring,2011,1,15,Tuesday,Mist,6.56,9.85,80.0,6.0,2,45,47,Workday,Cold
2011-01-11,Spring,2011,1,16,Tuesday,Mist,6.56,7.58,86.0,15.0,4,72,76,Workday,Cold
2011-01-11,Spring,2011,1,17,Tuesday,Mist,6.56,7.58,86.0,15.0,6,130,136,Workday,Cold
2011-01-11,Spring,2011,1,18,Tuesday,Light Precipitation,6.56,9.09,93.0,7.0,1,94,95,Workday,Cold
2011-01-11,Spring,2011,1,19,Tuesday,Light Precipitation,6.56,11.36,93.0,0.0,0,51,51,Workday,Cold
2011-01-11,Spring,2011,1,20,Tuesday,Light Precipitation,6.56,7.58,93.0,13.0,0,32,32,Workday,Cold
2011-01-11,Spring,2011,1,21,Tuesday,Light Precipitation,6.56,9.85,86.0,6.0,0,20,20,Workday,Cold
2011-01-11,Spring,2011,1,22,Tuesday,Light Precipitation,6.56,9.09,93.0,7.0,1,28,29,Workday,Cold
2011-01-11,Spring,2011,1,23,Tuesday,Light Precipitation,6.56,9.85,93.0,6.0,1,18,19,Workday,Cold
2011-01-12,Spring,2011,1,0,Wednesday,Mist,6.56,9.85,86.0,6.0,0,7,7,Workday,Cold
2011-01-12,Spring,2011,1,1,Wednesday,Mist,6.56,9.09,86.0,7.0,0,6,6,Workday,Cold
2011-01-12,Spring,2011,1,2,Wednesday,Clear,5.74,7.58,86.0,9.0,0,1,1,Workday,Cold
2011-01-12,Spring,2011,1,5,Wednesday,Clear,5.74,7.58,86.0,11.0,0,5,5,Workday,Cold
2011-01-12,Spring,2011,1,6,Wednesday,Clear,4.92,7.58,93.0,9.0,0,16,16,Workday,Cold
2011-01-12,Spring,2011,1,7,Wednesday,Clear,5.74,7.58,69.0,9.0,0,54,54,Workday,Cold
2011-01-12,Spring,2011,1,8,Wednesday,Clear,6.56,8.33,59.0,11.0,3,125,128,Workday,Cold
2011-01-12,Spring,2011,1,9,Wednesday,Clear,6.56,6.82,59.0,22.0,3,78,81,Workday,Cold
2011-01-12,Spring,2011,1,10,Wednesday,Clear,7.38,9.09,55.0,15.0,0,39,39,Workday,Cold
2011-01-12,Spring,2011,1,11,Wednesday,Clear,8.2,9.09,51.0,26.0,3,32,35,Workday,Cold
2011-01-12,Spring,2011,1,12,Wednesday,Clear,8.2,7.58,47.0,39.0,3,52,55,Workday,Cold
2011-01-12,Spring,2011,1,13,Wednesday,Clear,9.02,9.85,44.0,24.0,0,49,49,Workday,Cold
2011-01-12,Spring,2011,1,14,Wednesday,Clear,8.2,9.09,47.0,22.0,0,44,44,Workday,Cold
2011-01-12,Spring,2011,1,15,Wednesday,Clear,8.2,8.33,47.0,28.0,1,48,49,Workday,Cold
2011-01-12,Spring,2011,1,16,Wednesday,Clear,9.02,9.85,44.0,22.0,5,63,68,Workday,Cold
2011-01-12,Spring,2011,1,17,Wednesday,Clear,8.2,9.09,47.0,24.0,0,139,139,Workday,Cold
2011-01-12,Spring,2011,1,18,Wednesday,Clear,8.2,7.58,47.0,35.0,2,135,137,Workday,Cold
2011-01-12,Spring,2011,1,19,Wednesday,Clear,7.38,7.58,47.0,28.0,1,82,83,Workday,Cold
2011-01-12,Spring,2011,1,20,Wednesday,Clear,6.56,6.82,50.0,22.0,2,54,56,Workday,Cold
2011-01-12,Spring,2011,1,21,Wednesday,Clear,6.56,6.82,55.0,22.0,0,57,57,Workday,Cold
2011-01-12,Spring,2011,1,22,Wednesday,Clear,6.56,6.06,55.0,30.0,1,32,33,Workday,Cold
2011-01-12,Spring,2011,1,23,Wednesday,Clear,5.74,5.3,59.0,28.0,1,19,20,Workday,Cold
2011-01-13,Spring,2011,1,0,Thursday,Clear,5.74,6.06,59.0,19.0,1,6,7,Workday,Cold
2011-01-13,Spring,2011,1,1,Thursday,Clear,5.74,6.06,50.0,19.0,0,2,2,Workday,Cold
2011-01-13,Spring,2011,1,2,Thursday,Clear,5.74,6.06,50.0,24.0,0,2,2,Workday,Cold
2011-01-13,Spring,2011,1,3,Thursday,Clear,5.74,6.06,50.0,22.0,0,3,3,Workday,Cold
2011-01-13,Spring,2011,1,4,Thursday,Clear,5.74,6.06,50.0,17.0,0,4,4,Workday,Cold
2011-01-13,Spring,2011,1,5,Thursday,Clear,5.74,6.06,50.0,20.0,0,3,3,Workday,Cold
2011-01-13,Spring,2011,1,6,Thursday,Clear,4.92,7.58,54.0,9.0,0,28,28,Workday,Cold
2011-01-13,Spring,2011,1,7,Thursday,Clear,4.92,7.58,54.0,9.0,0,72,72,Workday,Cold
2011-01-13,Spring,2011,1,8,Thursday,Clear,5.74,6.82,50.0,13.0,5,197,202,Workday,Cold
2011-01-13,Spring,2011,1,9,Thursday,Clear,5.74,6.06,50.0,22.0,2,137,139,Workday,Cold
2011-01-13,Spring,2011,1,10,Thursday,Mist,6.56,6.82,50.0,24.0,2,36,38,Workday,Cold
2011-01-13,Spring,2011,1,11,Thursday,Mist,8.2,8.33,44.0,30.0,4,33,37,Workday,Cold
2011-01-13,Spring,2011,1,12,Thursday,Clear,8.2,8.33,44.0,28.0,3,49,52,Workday,Cold
2011-01-13,Spring,2011,1,13,Thursday,Clear,9.02,9.85,41.0,30.0,2,81,83,Workday,Cold
2011-01-13,Spring,2011,1,14,Thursday,Clear,9.02,9.85,41.0,26.0,3,39,42,Workday,Cold
2011-01-13,Spring,2011,1,15,Thursday,Clear,9.84,10.6,38.0,20.0,5,55,60,Workday,Cold
2011-01-13,Spring,2011,1,16,Thursday,Clear,9.84,10.6,38.0,24.0,2,76,78,Workday,Cold
2011-01-13,Spring,2011,1,17,Thursday,Clear,8.2,9.09,40.0,19.0,4,158,162,Workday,Cold
2011-01-13,Spring,2011,1,18,Thursday,Clear,8.2,9.09,40.0,22.0,3,141,144,Workday,Cold
2011-01-13,Spring,2011,1,19,Thursday,Clear,6.56,7.58,47.0,17.0,1,98,99,Workday,Cold
2011-01-13,Spring,2011,1,20,Thursday,Clear,6.56,7.58,47.0,15.0,0,64,64,Workday,Cold
2011-01-13,Spring,2011,1,21,Thursday,Clear,5.74,6.06,46.0,20.0,0,40,40,Workday,Cold
2011-01-13,Spring,2011,1,22,Thursday,Clear,5.74,6.06,46.0,22.0,0,30,30,Workday,Cold
2011-01-13,Spring,2011,1,23,Thursday,Clear,4.92,6.82,50.0,13.0,1,14,15,Workday,Cold
2011-01-14,Spring,2011,1,0,Friday,Clear,4.92,6.82,50.0,13.0,0,14,14,Workday,Cold
2011-01-14,Spring,2011,1,1,Friday,Clear,4.1,6.06,54.0,11.0,0,5,5,Workday,Cold
2011-01-14,Spring,2011,1,2,Friday,Clear,4.1,6.06,54.0,9.0,0,1,1,Workday,Cold
2011-01-14,Spring,2011,1,3,Friday,Clear,4.1,6.82,54.0,7.0,0,1,1,Workday,Cold
2011-01-14,Spring,2011,1,5,Friday,Clear,4.1,6.82,54.0,6.0,0,8,8,Workday,Cold
2011-01-14,Spring,2011,1,6,Friday,Clear,4.1,9.09,54.0,0.0,0,17,17,Workday,Cold
2011-01-14,Spring,2011,1,7,Friday,Clear,4.1,6.06,74.0,11.0,0,70,70,Workday,Cold
2011-01-14,Spring,2011,1,8,Friday,Clear,4.92,8.33,68.0,0.0,2,156,158,Workday,Cold
2011-01-14,Spring,2011,1,9,Friday,Clear,5.74,7.58,69.0,9.0,0,117,117,Workday,Cold
2011-01-14,Spring,2011,1,10,Friday,Clear,7.38,9.09,55.0,13.0,4,40,44,Workday,Cold
2011-01-14,Spring,2011,1,11,Friday,Clear,7.38,8.33,51.0,19.0,6,47,53,Workday,Cold
2011-01-14,Spring,2011,1,12,Friday,Clear,8.2,9.85,44.0,17.0,2,59,61,Workday,Cold
2011-01-14,Spring,2011,1,13,Friday,Clear,9.02,9.85,37.0,26.0,4,73,77,Workday,Cold
2011-01-14,Spring,2011,1,14,Friday,Clear,9.02,10.6,41.0,19.0,5,59,64,Workday,Cold
2011-01-14,Spring,2011,1,15,Friday,Clear,9.84,12.12,38.0,11.0,9,59,68,Workday,Cold
2011-01-14,Spring,2011,1,16,Friday,Clear,9.02,12.12,41.0,7.0,3,87,90,Workday,Cold
2011-01-14,Spring,2011,1,17,Friday,Clear,9.02,11.36,41.0,11.0,4,155,159,Workday,Cold
2011-01-14,Spring,2011,1,18,Friday,Clear,8.2,12.88,47.0,0.0,5,134,139,Workday,Cold
2011-01-14,Spring,2011,1,19,Friday,Clear,6.56,9.85,59.0,6.0,3,89,92,Workday,Cold
2011-01-14,Spring,2011,1,20,Friday,Clear,7.38,12.12,59.0,0.0,0,68,68,Workday,Cold
2011-01-14,Spring,2011,1,21,Friday,Clear,6.56,11.36,69.0,0.0,4,48,52,Workday,Cold
2011-01-14,Spring,2011,1,22,Friday,Mist,6.56,11.36,69.0,0.0,2,34,36,Workday,Cold
2011-01-14,Spring,2011,1,23,Friday,Mist,7.38,12.12,55.0,0.0,1,26,27,Workday,Cold
2011-01-15,Spring,2011,1,0,Saturday,Clear,7.38,12.12,55.0,0.0,3,25,28,Holiday,Cold
2011-01-15,Spring,2011,1,1,Saturday,Mist,6.56,9.85,59.0,6.0,2,18,20,Holiday,Cold
2011-01-15,Spring,2011,1,2,Saturday,Mist,6.56,9.85,59.0,6.0,0,12,12,Holiday,Cold
2011-01-15,Spring,2011,1,3,Saturday,Mist,6.56,11.36,59.0,0.0,1,7,8,Holiday,Cold
2011-01-15,Spring,2011,1,4,Saturday,Mist,6.56,11.36,59.0,0.0,0,5,5,Holiday,Cold
2011-01-15,Spring,2011,1,5,Saturday,Clear,6.56,11.36,59.0,0.0,0,1,1,Holiday,Cold
2011-01-15,Spring,2011,1,6,Saturday,Clear,5.74,8.33,63.0,7.0,1,2,3,Holiday,Cold
2011-01-15,Spring,2011,1,7,Saturday,Clear,5.74,10.6,63.0,0.0,1,9,10,Holiday,Cold
2011-01-15,Spring,2011,1,8,Saturday,Clear,5.74,7.58,63.0,9.0,1,22,23,Holiday,Cold
2011-01-15,Spring,2011,1,9,Saturday,Clear,6.56,9.09,64.0,9.0,2,31,33,Holiday,Cold
2011-01-15,Spring,2011,1,10,Saturday,Clear,7.38,9.85,59.0,11.0,2,57,59,Holiday,Cold
2011-01-15,Spring,2011,1,11,Saturday,Clear,8.2,9.85,55.0,15.0,18,54,72,Holiday,Cold
2011-01-15,Spring,2011,1,12,Saturday,Clear,9.84,11.36,48.0,15.0,15,74,89,Holiday,Cold
2011-01-15,Spring,2011,1,13,Saturday,Clear,11.48,12.88,38.0,20.0,21,80,101,Holiday,Warm
2011-01-15,Spring,2011,1,14,Saturday,Clear,12.3,14.4,39.0,19.0,26,92,118,Holiday,Warm
2011-01-15,Spring,2011,1,15,Saturday,Mist,13.12,15.91,36.0,13.0,21,108,129,Holiday,Warm
2011-01-15,Spring,2011,1,16,Saturday,Mist,13.94,16.66,34.0,13.0,33,95,128,Holiday,Warm
2011-01-15,Spring,2011,1,17,Saturday,Mist,13.12,15.15,36.0,19.0,29,54,83,Holiday,Warm
2011-01-15,Spring,2011,1,18,Saturday,Mist,12.3,14.4,45.0,17.0,15,69,84,Holiday,Warm
2011-01-15,Spring,2011,1,19,Saturday,Mist,13.12,15.15,39.0,17.0,14,60,74,Holiday,Warm
2011-01-15,Spring,2011,1,20,Saturday,Mist,13.12,15.15,39.0,17.0,6,35,41,Holiday,Warm
2011-01-15,Spring,2011,1,21,Saturday,Mist,13.12,15.15,39.0,15.0,6,51,57,Holiday,Warm
2011-01-15,Spring,2011,1,22,Saturday,Mist,12.3,15.91,42.0,7.0,0,26,26,Holiday,Warm
2011-01-15,Spring,2011,1,23,Saturday,Clear,12.3,14.4,45.0,19.0,5,39,44,Holiday,Warm
2011-01-16,Spring,2011,1,0,Sunday,Clear,10.66,15.15,56.0,0.0,6,33,39,Holiday,Warm
2011-01-16,Spring,2011,1,1,Sunday,Clear,10.66,13.64,56.0,9.0,4,19,23,Holiday,Warm
2011-01-16,Spring,2011,1,2,Sunday,Clear,10.66,14.4,56.0,6.0,3,13,16,Holiday,Warm
2011-01-16,Spring,2011,1,3,Sunday,Clear,9.02,13.64,69.0,0.0,9,6,15,Holiday,Cold
2011-01-16,Spring,2011,1,4,Sunday,Clear,10.66,12.88,56.0,11.0,0,1,1,Holiday,Warm
2011-01-16,Spring,2011,1,5,Sunday,Mist,10.66,12.88,56.0,11.0,1,1,2,Holiday,Warm
2011-01-16,Spring,2011,1,6,Sunday,Mist,10.66,12.88,56.0,11.0,0,1,1,Holiday,Warm
2011-01-16,Spring,2011,1,7,Sunday,Mist,9.84,10.6,56.0,20.0,0,3,3,Holiday,Cold
2011-01-16,Spring,2011,1,8,Sunday,Clear,9.02,10.6,55.0,19.0,0,18,18,Holiday,Cold
2011-01-16,Spring,2011,1,9,Sunday,Clear,9.02,10.6,51.0,17.0,3,29,32,Holiday,Cold
2011-01-16,Spring,2011,1,10,Sunday,Clear,9.02,10.6,51.0,19.0,8,71,79,Holiday,Cold
2011-01-16,Spring,2011,1,11,Sunday,Clear,9.84,11.36,44.0,17.0,23,70,93,Holiday,Cold
2011-01-16,Spring,2011,1,12,Sunday,Clear,9.84,10.6,41.0,19.0,29,75,104,Holiday,Cold
2011-01-16,Spring,2011,1,13,Sunday,Clear,10.66,11.36,35.0,20.0,23,95,118,Holiday,Warm
2011-01-16,Spring,2011,1,14,Sunday,Clear,11.48,13.64,36.0,17.0,22,69,91,Holiday,Warm
2011-01-16,Spring,2011,1,15,Sunday,Clear,10.66,12.12,38.0,17.0,35,78,113,Holiday,Warm
2011-01-16,Spring,2011,1,16,Sunday,Clear,9.84,11.36,38.0,15.0,22,77,99,Holiday,Cold
2011-01-16,Spring,2011,1,17,Sunday,Clear,9.02,10.6,37.0,17.0,23,82,105,Holiday,Cold
2011-01-16,Spring,2011,1,18,Sunday,Clear,8.2,10.6,40.0,11.0,11,56,67,Holiday,Cold
2011-01-16,Spring,2011,1,19,Sunday,Clear,7.38,9.85,47.0,9.0,14,47,61,Holiday,Cold
2011-01-16,Spring,2011,1,20,Sunday,Clear,7.38,9.85,47.0,11.0,7,50,57,Holiday,Cold
2011-01-16,Spring,2011,1,21,Sunday,Clear,7.38,9.85,51.0,11.0,6,22,28,Holiday,Cold
2011-01-16,Spring,2011,1,22,Sunday,Mist,8.2,10.6,49.0,9.0,2,19,21,Holiday,Cold
2011-01-16,Spring,2011,1,23,Sunday,Mist,8.2,11.36,40.0,7.0,0,18,18,Holiday,Cold
2011-01-17,Spring,2011,1,0,Monday,Mist,8.2,9.85,47.0,15.0,1,16,17,Holiday,Cold
2011-01-17,Spring,2011,1,1,Monday,Mist,8.2,9.85,44.0,13.0,1,15,16,Holiday,Cold
2011-01-17,Spring,2011,1,2,Monday,Mist,7.38,8.33,43.0,17.0,0,8,8,Holiday,Cold
2011-01-17,Spring,2011,1,3,Monday,Mist,7.38,9.09,43.0,13.0,0,2,2,Holiday,Cold
2011-01-17,Spring,2011,1,4,Monday,Mist,7.38,9.85,43.0,9.0,1,2,3,Holiday,Cold
2011-01-17,Spring,2011,1,5,Monday,Mist,7.38,9.85,43.0,11.0,0,1,1,Holiday,Cold
2011-01-17,Spring,2011,1,6,Monday,Mist,7.38,9.09,43.0,13.0,0,5,5,Holiday,Cold
2011-01-17,Spring,2011,1,7,Monday,Mist,6.56,9.09,50.0,9.0,4,9,13,Holiday,Cold
2011-01-17,Spring,2011,1,8,Monday,Mist,6.56,7.58,47.0,15.0,3,30,33,Holiday,Cold
2011-01-17,Spring,2011,1,9,Monday,Mist,6.56,7.58,47.0,15.0,8,39,47,Holiday,Cold
2011-01-17,Spring,2011,1,10,Monday,Mist,6.56,7.58,50.0,17.0,7,50,57,Holiday,Cold
2011-01-17,Spring,2011,1,11,Monday,Mist,6.56,7.58,55.0,13.0,9,55,64,Holiday,Cold
2011-01-17,Spring,2011,1,12,Monday,Mist,7.38,9.85,47.0,9.0,10,70,80,Holiday,Cold
2011-01-17,Spring,2011,1,13,Monday,Mist,7.38,9.85,47.0,9.0,13,80,93,Holiday,Cold
2011-01-17,Spring,2011,1,14,Monday,Mist,7.38,10.6,43.0,7.0,12,74,86,Holiday,Cold
2011-01-17,Spring,2011,1,15,Monday,Mist,8.2,10.6,47.0,11.0,21,72,93,Holiday,Cold
2011-01-17,Spring,2011,1,16,Monday,Mist,8.2,10.6,47.0,11.0,6,76,82,Holiday,Cold
2011-01-17,Spring,2011,1,17,Monday,Clear,8.2,9.85,51.0,13.0,4,67,71,Holiday,Cold
2011-01-17,Spring,2011,1,18,Monday,Mist,7.38,8.33,55.0,17.0,7,85,92,Holiday,Cold
2011-01-17,Spring,2011,1,19,Monday,Light Precipitation,7.38,9.09,59.0,13.0,2,58,60,Holiday,Cold
2011-01-17,Spring,2011,1,20,Monday,Light Precipitation,6.56,7.58,80.0,13.0,4,29,33,Holiday,Cold
2011-01-17,Spring,2011,1,21,Monday,Light Precipitation,6.56,7.58,80.0,13.0,3,24,27,Holiday,Cold
2011-01-17,Spring,2011,1,22,Monday,Light Precipitation,5.74,6.06,93.0,17.0,0,13,13,Holiday,Cold
2011-01-17,Spring,2011,1,23,Monday,Light Precipitation,6.56,6.82,86.0,19.0,1,3,4,Holiday,Cold
2011-01-18,Spring,2011,1,12,Tuesday,Mist,8.2,9.09,86.0,22.0,0,3,3,Workday,Cold
2011-01-18,Spring,2011,1,13,Tuesday,Mist,8.2,9.85,86.0,15.0,0,22,22,Workday,Cold
2011-01-18,Spring,2011,1,14,Tuesday,Mist,9.02,11.36,80.0,11.0,2,26,28,Workday,Cold
2011-01-18,Spring,2011,1,15,Tuesday,Mist,9.02,11.36,87.0,11.0,3,32,35,Workday,Cold
2011-01-18,Spring,2011,1,16,Tuesday,Mist,9.02,11.36,87.0,13.0,0,61,61,Workday,Cold
2011-01-18,Spring,2011,1,17,Tuesday,Mist,9.02,11.36,82.0,13.0,1,124,125,Workday,Cold
2011-01-18,Spring,2011,1,18,Tuesday,Mist,9.02,11.36,80.0,11.0,1,132,133,Workday,Cold
2011-01-18,Spring,2011,1,19,Tuesday,Mist,9.02,11.36,80.0,9.0,1,98,99,Workday,Cold
2011-01-18,Spring,2011,1,20,Tuesday,Mist,9.02,13.64,87.0,0.0,0,83,83,Workday,Cold
2011-01-18,Spring,2011,1,21,Tuesday,Mist,9.02,12.12,93.0,7.0,0,41,41,Workday,Cold
2011-01-18,Spring,2011,1,22,Tuesday,Mist,9.02,12.88,93.0,6.0,0,33,33,Workday,Cold
2011-01-18,Spring,2011,1,23,Tuesday,Mist,9.02,13.64,93.0,0.0,1,19,20,Workday,Cold
2011-01-19,Spring,2011,1,0,Wednesday,Mist,9.02,13.64,93.0,0.0,0,3,3,Workday,Cold
2011-01-19,Spring,2011,1,1,Wednesday,Light Precipitation,9.02,11.36,93.0,9.0,1,6,7,Workday,Cold
2011-01-19,Spring,2011,1,2,Wednesday,Light Precipitation,9.02,11.36,93.0,9.0,0,3,3,Workday,Cold
2011-01-19,Spring,2011,1,4,Wednesday,Light Precipitation,9.02,11.36,93.0,9.0,1,1,2,Workday,Cold
2011-01-19,Spring,2011,1,5,Wednesday,Mist,9.02,12.88,93.0,6.0,0,7,7,Workday,Cold
2011-01-19,Spring,2011,1,6,Wednesday,Mist,9.02,12.88,93.0,6.0,0,32,32,Workday,Cold
2011-01-19,Spring,2011,1,7,Wednesday,Mist,9.84,12.88,92.0,7.0,1,89,90,Workday,Cold
2011-01-19,Spring,2011,1,8,Wednesday,Mist,9.84,12.88,93.0,7.0,1,196,197,Workday,Cold
2011-01-19,Spring,2011,1,9,Wednesday,Mist,9.84,12.88,93.0,7.0,2,107,109,Workday,Cold
2011-01-19,Spring,2011,1,10,Wednesday,Mist,10.66,13.64,93.0,9.0,1,46,47,Workday,Warm
2011-01-19,Spring,2011,1,11,Wednesday,Mist,11.48,15.15,87.0,6.0,5,47,52,Workday,Warm
2011-01-19,Spring,2011,1,12,Wednesday,Mist,12.3,15.91,81.0,6.0,5,65,70,Workday,Warm
2011-01-19,Spring,2011,1,13,Wednesday,Clear,16.4,20.46,62.0,19.0,11,67,78,Workday,Warm
2011-01-19,Spring,2011,1,14,Wednesday,Clear,16.4,20.46,58.0,17.0,7,68,75,Workday,Warm
2011-01-19,Spring,2011,1,15,Wednesday,Clear,16.4,20.46,54.0,19.0,4,78,82,Workday,Warm
2011-01-19,Spring,2011,1,16,Wednesday,Clear,15.58,19.7,58.0,26.0,10,94,104,Workday,Warm
2011-01-19,Spring,2011,1,17,Wednesday,Clear,14.76,16.66,57.0,22.0,7,190,197,Workday,Warm
2011-01-19,Spring,2011,1,18,Wednesday,Clear,13.94,15.91,61.0,19.0,5,156,161,Workday,Warm
2011-01-19,Spring,2011,1,19,Wednesday,Clear,13.12,14.4,57.0,28.0,4,108,112,Workday,Warm
2011-01-19,Spring,2011,1,20,Wednesday,Clear,13.12,15.15,49.0,20.0,2,74,76,Workday,Warm
2011-01-19,Spring,2011,1,21,Wednesday,Clear,13.12,14.4,49.0,28.0,4,55,59,Workday,Warm
2011-01-19,Spring,2011,1,22,Wednesday,Clear,12.3,15.15,52.0,11.0,6,53,59,Workday,Warm
2011-01-19,Spring,2011,1,23,Wednesday,Clear,12.3,13.64,52.0,31.0,1,27,28,Workday,Warm
2011-01-20,Spring,2011,1,0,Thursday,Clear,10.66,11.36,56.0,26.0,5,8,13,Workday,Warm
2011-01-20,Spring,2011,1,1,Thursday,Clear,10.66,13.64,56.0,0.0,2,3,5,Workday,Warm
2011-01-20,Spring,2011,1,2,Thursday,Clear,10.66,13.64,56.0,0.0,0,2,2,Workday,Warm
2011-01-20,Spring,2011,1,3,Thursday,Clear,10.66,12.88,56.0,11.0,0,1,1,Workday,Warm
2011-01-20,Spring,2011,1,4,Thursday,Clear,10.66,12.88,56.0,11.0,0,1,1,Workday,Warm
2011-01-20,Spring,2011,1,5,Thursday,Clear,9.84,11.36,60.0,15.0,0,6,6,Workday,Cold
2011-01-20,Spring,2011,1,6,Thursday,Clear,9.02,10.6,60.0,15.0,0,35,35,Workday,Cold
2011-01-20,Spring,2011,1,7,Thursday,Clear,9.02,10.6,55.0,15.0,1,100,101,Workday,Cold
2011-01-20,Spring,2011,1,8,Thursday,Clear,9.02,10.6,55.0,19.0,2,247,249,Workday,Cold
2011-01-20,Spring,2011,1,9,Thursday,Mist,9.84,11.36,52.0,15.0,3,140,143,Workday,Cold
2011-01-20,Spring,2011,1,10,Thursday,Clear,10.66,11.36,48.0,20.0,1,56,57,Workday,Warm
2011-01-20,Spring,2011,1,11,Thursday,Mist,11.48,13.64,45.0,11.0,5,63,68,Workday,Warm
2011-01-20,Spring,2011,1,12,Thursday,Mist,12.3,16.66,42.0,0.0,7,77,84,Workday,Warm
2011-01-20,Spring,2011,1,13,Thursday,Mist,11.48,14.4,45.0,7.0,12,86,98,Workday,Warm
2011-01-20,Spring,2011,1,14,Thursday,Mist,12.3,15.15,45.0,9.0,6,75,81,Workday,Warm
2011-01-20,Spring,2011,1,15,Thursday,Mist,13.12,15.91,45.0,13.0,8,62,70,Workday,Warm
2011-01-20,Spring,2011,1,16,Thursday,Mist,12.3,15.15,49.0,9.0,8,83,91,Workday,Warm
2011-01-20,Spring,2011,1,17,Thursday,Mist,12.3,15.91,49.0,7.0,8,207,215,Workday,Warm
2011-01-20,Spring,2011,1,18,Thursday,Mist,10.66,12.88,56.0,13.0,1,184,185,Workday,Warm
2011-01-20,Spring,2011,1,19,Thursday,Clear,10.66,11.36,56.0,22.0,6,146,152,Workday,Warm
2011-01-20,Spring,2011,1,20,Thursday,Mist,10.66,12.12,60.0,19.0,2,124,126,Workday,Warm
2011-01-20,Spring,2011,1,21,Thursday,Mist,9.84,11.36,60.0,17.0,3,54,57,Workday,Cold
2011-01-20,Spring,2011,1,22,Thursday,Mist,9.84,10.6,65.0,19.0,0,56,56,Workday,Cold
2011-01-20,Spring,2011,1,23,Thursday,Mist,9.84,10.6,65.0,22.0,3,28,31,Workday,Cold
2011-01-21,Spring,2011,1,0,Friday,Mist,9.84,11.36,70.0,17.0,1,20,21,Workday,Cold
2011-01-21,Spring,2011,1,1,Friday,Mist,9.84,11.36,70.0,17.0,0,6,6,Workday,Cold
2011-01-21,Spring,2011,1,2,Friday,Light Precipitation,9.84,12.12,75.0,11.0,0,2,2,Workday,Cold
2011-01-21,Spring,2011,1,3,Friday,Light Precipitation,9.02,10.6,80.0,20.0,0,1,1,Workday,Cold
2011-01-21,Spring,2011,1,4,Friday,Mist,9.02,12.88,87.0,6.0,0,1,1,Workday,Cold
2011-01-21,Spring,2011,1,5,Friday,Clear,9.84,9.85,60.0,28.0,1,4,5,Workday,Cold
2011-01-21,Spring,2011,1,6,Friday,Clear,9.02,10.6,55.0,17.0,0,27,27,Workday,Cold
2011-01-21,Spring,2011,1,7,Friday,Clear,8.2,9.09,51.0,19.0,2,66,68,Workday,Cold
2011-01-21,Spring,2011,1,8,Friday,Clear,8.2,9.09,47.0,22.0,7,210,217,Workday,Cold
2011-01-21,Spring,2011,1,9,Friday,Clear,8.2,9.09,51.0,24.0,7,159,166,Workday,Cold
2011-01-21,Spring,2011,1,10,Friday,Clear,8.2,8.33,47.0,31.0,6,57,63,Workday,Cold
2011-01-21,Spring,2011,1,11,Friday,Clear,9.02,9.09,41.0,31.0,6,53,59,Workday,Cold
2011-01-21,Spring,2011,1,12,Friday,Clear,9.02,9.09,27.0,39.0,11,67,78,Workday,Cold
2011-01-21,Spring,2011,1,13,Friday,Clear,8.2,7.58,21.0,39.0,8,65,73,Workday,Cold
2011-01-21,Spring,2011,1,14,Friday,Clear,8.2,7.58,25.0,35.0,6,56,62,Workday,Cold
2011-01-21,Spring,2011,1,15,Friday,Clear,6.56,6.06,26.0,30.0,4,61,65,Workday,Cold
2011-01-21,Spring,2011,1,16,Friday,Clear,6.56,6.82,26.0,24.0,0,97,97,Workday,Cold
2011-01-21,Spring,2011,1,17,Friday,Clear,5.74,6.06,28.0,24.0,10,151,161,Workday,Cold
2011-01-21,Spring,2011,1,18,Friday,Clear,4.92,6.06,30.0,17.0,1,119,120,Workday,Cold
2011-01-21,Spring,2011,1,19,Friday,Clear,4.92,5.3,30.0,22.0,3,93,96,Workday,Cold
2011-01-21,Spring,2011,1,20,Friday,Clear,4.1,3.79,33.0,28.0,1,52,53,Workday,Cold
2011-01-21,Spring,2011,1,21,Friday,Clear,3.28,3.79,38.0,19.0,0,41,41,Workday,Cold
2011-01-21,Spring,2011,1,22,Friday,Clear,2.46,1.52,41.0,26.0,1,33,34,Workday,Cold
2011-01-21,Spring,2011,1,23,Friday,Clear,2.46,2.28,38.0,22.0,0,27,27,Workday,Cold
2011-01-22,Spring,2011,1,0,Saturday,Clear,1.64,1.52,45.0,17.0,0,13,13,Holiday,Cold
2011-01-22,Spring,2011,1,1,Saturday,Mist,1.64,0.0,41.0,26.0,3,9,12,Holiday,Cold
2011-01-22,Spring,2011,1,2,Saturday,Mist,1.64,1.52,41.0,17.0,0,11,11,Holiday,Cold
2011-01-22,Spring,2011,1,3,Saturday,Mist,1.64,1.52,41.0,19.0,1,6,7,Holiday,Cold
